"","WordCount","SentimentGI","NegativityGI","PositivityGI","SentimentHE","NegativityHE","PositivityHE","SentimentLM","NegativityLM","PositivityLM","RatioUncertaintyLM","SentimentQDAP","NegativityQDAP","PositivityQDAP","y"
"425",39,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0512820512820513,0,0.0512820512820513,0.102564102564103,0,0.102564102564103,0,0.179487179487179,0,0.179487179487179,1.4
"426",245,0.0204081632653061,0.0857142857142857,0.106122448979592,0.0163265306122449,0.0244897959183673,0.0408163265306122,-0.0163265306122449,0.0489795918367347,0.0326530612244898,0.00816326530612245,-0.00816326530612245,0.0816326530612245,0.073469387755102,1.4
"427",4326,0.0411465557096625,0.0908460471567268,0.131992602866389,0.00208044382801664,0.00901525658807212,0.0110957004160888,0.0053166897827092,0.0150254276467869,0.0203421174294961,0.0353675450762829,0.00832177531206657,0.0621821544151641,0.0705039297272307,1.4
"428",102,0.107843137254902,0.0686274509803922,0.176470588235294,-0.0196078431372549,0.0490196078431373,0.0294117647058824,-0.0490196078431373,0.0686274509803922,0.0196078431372549,0.0588235294117647,0.0490196078431373,0.0686274509803922,0.117647058823529,1.4
"429",57,-0.0701754385964912,0.12280701754386,0.0526315789473684,-0.0175438596491228,0.0175438596491228,0,-0.0175438596491228,0.0175438596491228,0,0,0.0175438596491228,0.0701754385964912,0.087719298245614,1.4
"430",32,0.1875,0.0625,0.25,0.03125,0,0.03125,0,0.0625,0.0625,0,0.1875,0.03125,0.21875,1.4
"431",418,0.114832535885167,0.107655502392345,0.222488038277512,0.0167464114832536,0.00956937799043062,0.0263157894736842,-0.0215311004784689,0.0454545454545455,0.0239234449760766,0.0215311004784689,0.0550239234449761,0.076555023923445,0.131578947368421,1.4
"432",314,0.10828025477707,0.101910828025478,0.210191082802548,0.0318471337579618,0.00955414012738853,0.0414012738853503,-0.035031847133758,0.0732484076433121,0.0382165605095541,0.0414012738853503,0.0923566878980892,0.101910828025478,0.194267515923567,1.4
"433",57,-0.0701754385964912,0.263157894736842,0.192982456140351,0.0526315789473684,0.0175438596491228,0.0701754385964912,-0.0350877192982456,0.087719298245614,0.0526315789473684,0,-0.0526315789473684,0.210526315789474,0.157894736842105,1.4
"434",264,0.102272727272727,0.0946969696969697,0.196969696969697,0.00378787878787879,0.0151515151515152,0.0189393939393939,0.00378787878787879,0.0340909090909091,0.0378787878787879,0.0151515151515152,0.0833333333333333,0.106060606060606,0.189393939393939,1.4
"435",289,0,0.166089965397924,0.166089965397924,0.00346020761245675,0.00346020761245675,0.0069204152249135,-0.0484429065743945,0.0622837370242214,0.013840830449827,0.0103806228373702,-0.0380622837370242,0.134948096885813,0.0968858131487889,1.4
"436",32,0.0625,0.125,0.1875,0.03125,0,0.03125,-0.0625,0.09375,0.03125,0,-0.03125,0.125,0.09375,1.4
"437",54,0.0185185185185185,0.0740740740740741,0.0925925925925926,-0.0555555555555556,0.0555555555555556,0,0,0.0185185185185185,0.0185185185185185,0.0925925925925926,0.037037037037037,0.0925925925925926,0.12962962962963,1.4
"438",15,0.0666666666666667,0.133333333333333,0.2,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0.133333333333333,0.133333333333333,0.266666666666667,1.4
"439",41,0.0487804878048781,0.170731707317073,0.219512195121951,0.024390243902439,0.024390243902439,0.0487804878048781,-0.0487804878048781,0.0975609756097561,0.0487804878048781,0,0.0487804878048781,0.0975609756097561,0.146341463414634,1.4
"440",40,0.1,0.125,0.225,0.075,0,0.075,0.025,0.025,0.05,0,0.2,0,0.2,1.4
"441",45,-0.0666666666666667,0.2,0.133333333333333,-0.0222222222222222,0.0222222222222222,0,-0.0444444444444444,0.0888888888888889,0.0444444444444444,0,0.0222222222222222,0.133333333333333,0.155555555555556,1.4
"442",69,-0.0434782608695652,0.115942028985507,0.072463768115942,0,0,0,-0.0144927536231884,0.0434782608695652,0.0289855072463768,0.0144927536231884,0.0434782608695652,0.072463768115942,0.115942028985507,1.4
"443",337,0.0830860534124629,0.112759643916914,0.195845697329377,0.0326409495548961,0.0029673590504451,0.0356083086053412,0.00593471810089021,0.0326409495548961,0.0385756676557863,0.0385756676557863,0.118694362017804,0.056379821958457,0.175074183976261,1.4
"444",119,0.0336134453781513,0.0672268907563025,0.100840336134454,-0.0168067226890756,0.0252100840336134,0.00840336134453781,-0.0168067226890756,0.0336134453781513,0.0168067226890756,0.0252100840336134,0.0756302521008403,0.0420168067226891,0.117647058823529,1.4
"445",33,0.0606060606060606,0.0909090909090909,0.151515151515152,-0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0606060606060606,0,0.0606060606060606,0.0303030303030303,0.0909090909090909,1.4
